"corporate.payment...2.";"corporate.payment...4."
2010-02-01;775
2010-02-01;200
2010-02-02;1025
2010-02-03;1725
2010-02-03;50
2010-02-04;625
2010-02-07;575
2010-02-08;1250
2010-02-08;750
2010-02-09;625
2010-02-09;175
2010-02-10;375
2010-02-10;100
2010-02-11;425
2010-02-11;-100
2010-02-11;250
2010-02-12;462.5
2010-02-12;325
2010-02-15;975
2010-02-17;1025
2010-02-17;350
2010-02-18;525
2010-02-18;600
2010-02-19;425
2010-02-22;850
2010-02-23;800
2010-02-23;200
2010-02-24;612.5
2010-02-24;487.5
2010-02-24;1050
2010-02-26;1076.25
2010-03-01;341.25
2010-03-03;1181.25
2010-03-04;150
2010-03-05;675
2010-03-08;825
2010-03-09;687.5
2010-03-11;350
2010-03-15;750
2010-03-16;175
2010-03-17;325
2010-03-18;812.5
2010-03-19;537.5
2010-03-23;1250
2010-03-24;400
2010-03-25;325
2010-03-26;1525
2010-03-29;525
2010-03-30;275
2010-04-02;750
2010-04-05;137.5
2010-04-05;187.5
2010-04-06;950
2010-04-07;600
2010-04-12;300
2010-04-14;412.5
2010-04-16;275
2010-04-21;1825
2010-04-22;775
2010-04-23;600
2010-04-26;625
2010-04-30;1437.5
2010-05-05;1200
2010-05-06;325
2010-05-07;550
2010-05-11;925
2010-05-12;425
2010-05-13;1800
2010-05-14;475
2010-05-17;550
2010-05-18;250
2010-05-21;575
2010-05-25;1650
2010-05-26;575
2010-05-28;1400
2010-06-02;1075
2010-06-03;850
2010-06-08;475
2010-06-11;450
2010-06-14;825
2010-06-15;775
2010-06-17;475
2010-06-18;950
2010-06-21;1050
2010-06-23;937.5
2010-06-24;725
2010-06-25;725
2010-06-29;1025
2010-07-01;825
2010-07-02;650
2010-07-07;775
2010-07-08;475
2010-07-13;662.5
2010-07-14;650
2010-07-15;462.5
2010-07-16;300
2010-07-16;50
2010-07-19;425
2010-07-21;650
2010-07-23;725
2010-07-23;-675
2010-07-26;462.5
2010-07-27;850
2010-07-28;300
2010-07-30;750
2010-08-02;1250
2010-08-09;675
2010-08-10;587.5
2010-08-13;1075
2010-08-17;150
2010-08-19;975
2010-08-19;450
2010-08-24;812.5
2010-08-25;600
2010-08-27;375
2010-08-31;362.5
2010-09-02;700
2010-09-02;675
2010-09-03;475
2010-09-06;725
2010-09-08;50
2010-09-08;150
2010-09-09;1250
2010-09-10;550
2010-09-14;875
2010-09-16;1250
2010-09-17;700
2010-09-23;550
2010-09-29;1375
2010-10-01;525
2010-10-04;400
2010-10-05;650
2010-10-07;1125
2010-10-08;675
2010-10-11;425
2010-10-14;975
2010-10-15;500
2010-10-18;768.59
2010-10-19;725
2010-10-20;550
2010-10-21;150
2010-10-22;537.5
2010-10-26;637.5
2010-10-27;725
2010-10-29;750
2010-11-01;465
2010-11-03;625
2010-11-04;375
2010-11-05;700
2010-11-09;1025
2010-11-12;437.5
2010-11-13;662.5
2010-11-14;50
2010-11-15;400
2010-11-17;1000
2010-11-19;950
2010-11-23;500
2010-11-29;350
2010-11-30;500
2010-12-09;800
2010-12-10;875
2010-12-10;1162.5
2010-12-10;625
2010-12-10;675
2010-12-11;600
2010-12-12;662.5
2010-12-13;862.5
2010-12-14;337.5
2010-12-15;762.5
2010-12-16;1500
2010-12-16;525
2010-12-17;600
2010-12-17;550
2010-12-18;300
2010-12-21;725
2010-12-22;150
2010-12-23;762.5
2010-12-28;412.5
2010-12-29;850
2010-12-30;1075
2010-12-31;350
2010-01-19;25
2010-01-15;50
2010-02-03;50
2010-01-06;50
2010-01-06;50
2010-01-22;50
2010-12-22;50
2010-02-08;50
2010-01-12;50
2010-12-14;50
2010-08-17;66.07
2010-11-10;84.58
2010-06-07;2280
2010-07-11;500
2010-01-02;267.04
2010-05-31;801.12
2010-03-30;375
2010-04-22;220
2010-04-29;220
2010-05-06;220
2010-05-13;220
2010-05-20;220
2010-05-27;220
2010-08-19;395
2010-08-26;395
2010-09-02;395
2010-09-09;395
2010-09-09;395
2010-09-16;395
2010-09-23;646
2010-09-23;410
2010-01-19;508.78
2010-03-26;438.41
2010-12-09;817.29
2010-07-10;300.3
2010-08-07;93.6
2010-10-09;191.88
2010-10-09;56.16
2010-10-09;131.04
2010-01-31;30.81
2010-08-11;295
2010-09-02;295
2010-12-15;295
2010-12-23;295
2010-01-21;600
2010-02-04;985.5
2010-08-10;1470
2010-10-04;615
2010-10-12;615
2010-11-09;615
2010-11-12;794.92
2010-11-23;625
2010-12-03;625
2010-12-13;625
2010-01-06;675
2010-02-09;800
2010-02-10;600
2010-04-05;825
2010-04-05;825
2010-04-06;1270
2010-04-26;1350
2010-06-07;695
2010-08-20;1270
2010-08-26;1175
2010-09-14;1440
2010-11-23;1225
2010-12-07;1600
2010-12-08;1085
2010-12-08;1085
2010-12-18;840
2010-06-11;211.71
2010-07-08;163.16
2010-07-26;237.7
2010-08-24;349.4
2010-10-15;215.41
2010-10-22;51.37
2010-12-23;130.87
2010-11-18;1004.67
2010-01-19;387.5
2010-02-08;387.5
2010-03-10;218
2010-03-19;387.5
2010-03-22;218
2010-03-23;387.5
2010-04-26;387.5
2010-05-03;387.5
2010-05-17;387.5
2010-05-28;387.5
2010-06-11;291.42
2010-06-28;387.5
2010-07-07;387.5
2010-07-23;387.5
2010-08-06;387.5
2010-08-20;188.15
2010-08-27;199.35
2010-09-10;387.5
2010-09-23;387.5
2010-06-03;73.02
2010-11-25;98.6
2010-01-21;139.94
2010-03-08;39.65
2010-03-19;49.3
2010-04-02;57.95
2010-05-14;69.7
2010-08-27;39.65
2010-09-10;53.65
2010-09-21;118.11
2010-12-28;43.63
2010-02-28;275.94
2010-04-30;275.94
2010-05-31;524.96
2010-06-30;275.94
2010-07-22;160.65
2010-07-22;108.6
2010-11-30;90.93
2010-12-17;88.2
2010-12-31;56.14
2010-01-02;193.95
2010-02-03;193.95
2010-02-09;78.6
2010-02-17;44.4
2010-03-03;193.95
2010-03-19;176.4
2010-03-19;31.44
2010-03-29;186.64
2010-04-21;193.95
2010-04-21;323.25
2010-04-22;67.2
2010-04-22;28.32
2010-05-03;193.95
2010-05-03;323.25
2010-05-19;113.4
2010-06-01;193.95
2010-06-01;323.25
2010-06-17;126.75
2010-06-18;31.32
2010-07-01;323.25
2010-07-11;193.95
2010-07-20;71.55
2010-08-03;193.95
2010-08-03;323.25
2010-08-25;51.9
2010-09-01;193.95
2010-09-01;323.25
2010-09-20;60.9
2010-09-20;32.16
2010-10-01;193.95
2010-10-01;323.25
2010-10-12;74.85
2010-11-01;193.95
2010-11-01;323.25
2010-11-19;54.75
2010-11-19;54.75
2010-11-22;47.7
2010-12-01;193.95
2010-12-01;323.25
2010-10-27;15
2010-01-02;10.6
2010-02-01;10.6
2010-02-01;10.6
2010-02-01;6.36
2010-02-01;12.06
2010-02-15;30.02
2010-03-01;10.6
2010-03-01;10.6
2010-03-11;18.42
2010-04-01;10.6
2010-04-13;15.24
2010-05-03;10.6
2010-06-01;10.6
2010-06-07;24.11
2010-06-23;5.92
2010-07-01;10.6
2010-08-18;84.87
2010-09-01;10.6
2010-10-26;18.83
2010-11-01;10.6
2010-11-01;10.6
2010-11-23;15.01
2010-12-01;10.6
2010-12-07;12.06
2010-12-20;17.75
2010-08-09;30.98
2010-04-23;254
2010-12-05;81.42
2010-12-13;6.53
2010-01-19;449.4
2010-01-20;1116
2010-01-25;284.25
2010-02-17;192
2010-02-17;192.35
2010-03-03;6.27
2010-04-16;742.45
2010-05-17;-1350
2010-06-09;218.25
2010-07-16;680.75
2010-07-16;202.3
2010-07-21;470.15
2010-07-21;123.25
2010-12-28;87.5
2010-12-28;3400
2010-02-19;225
2010-08-06;264
2010-01-20;75
2010-02-24;100
2010-03-31;125
2010-04-28;100
2010-05-26;102
2010-06-30;102
2010-06-30;150
2010-06-30;150
2010-07-31;100
2010-08-31;100
2010-10-04;125
2010-10-29;106
2010-11-27;106
2010-12-23;75
2010-12-29;132.5
2010-12-31;100
2010-01-08;674.09
2010-02-05;2327.23
2010-02-10;708.33
2010-03-11;1098.98
2010-03-23;316.24
2010-11-19;421.38
2010-01-10;750
2010-01-11;525
2010-01-26;27.65
2010-01-27;199.84
2010-04-14;234.38
2010-05-24;191.11
2010-06-16;228.05
2010-07-22;235.54
2010-08-11;234.67
2010-08-19;162.93
2010-09-09;198.95
2010-12-01;61.26
2010-12-01;61.26
2010-12-15;135
2010-02-01;8084.29
2010-01-15;312.91
2010-01-26;125.19
2010-02-16;298.42
2010-03-30;273.87
2010-11-22;61.2
2010-12-15;341.2
2010-02-09;45
2010-12-15;40
2010-12-15;40
2010-02-03;249.85
2010-03-10;279.12
2010-07-16;336.41
2010-12-07;284.75
2010-04-07;291.9
2010-01-05;52
2010-01-20;140
2010-01-26;77.09
2010-02-22;80
2010-02-24;80
2010-03-26;79.76
2010-03-30;124.51
2010-04-28;194.76
2010-05-26;139.08
2010-05-26;139.08
2010-07-02;171.53
2010-07-26;109.82
2010-08-19;210.7
2010-09-28;193.92
2010-10-14;96.1
2010-12-01;76.92
2010-12-15;76.32
2010-12-29;76.1
2010-01-02;63418.32
2010-01-02;57666.17
2010-01-02;120250
2010-02-01;63418.32
2010-02-01;5689.65
2010-02-01;57666.17
2010-02-01;57666.17
2010-02-01;120250
2010-02-01;120250
2010-02-08;2408
2010-03-01;63418.32
2010-03-01;59253.53
2010-03-01;120250
2010-03-09;1180
2010-03-29;845.79
2010-04-01;63418.32
2010-04-01;59253.53
2010-04-01;120250
2010-05-01;59253.53
2010-05-01;120250
2010-06-01;59253.53
2010-06-01;120250
2010-07-01;59253.53
2010-07-01;120250
2010-07-02;13943.49
2010-07-02;-977.73
2010-08-01;63418.32
2010-09-01;63418.32
2010-10-01;63418.32
2010-10-01;63418.32
2010-11-01;63418.32
2010-12-01;63418.32
2010-08-20;69
2010-01-03;835.2
2010-01-10;1044
2010-01-17;1044
2010-01-24;835.2
2010-01-31;1044
2010-02-07;313.2
2010-02-14;1044
2010-02-21;1044
2010-02-28;626.4
2010-03-07;1044
2010-03-14;783
2010-03-28;835.2
2010-04-04;626.4
2010-04-11;1044
2010-04-18;1044
2010-04-25;1044
2010-05-02;1044
2010-05-09;1044
2010-05-16;991.8
2010-05-23;1044
2010-05-30;1044
2010-06-06;835.2
2010-06-13;1044
2010-06-20;1044
2010-06-27;1044
2010-07-04;1044
2010-10-11;1322.4
2010-12-13;835.2
2010-12-20;1044
2010-12-27;835.2
2010-01-21;56.24
2010-01-31;130.05
2010-02-08;584.39
2010-02-12;130.05
2010-02-19;90.4
2010-02-28;90.4
2010-02-28;90.4
2010-05-14;323.57
2010-05-30;113.78
2010-06-11;264.84
2010-06-30;1536.1
2010-07-09;232.36
2010-07-16;232.36
2010-08-13;264.84
2010-08-31;2926.71
2010-09-10;423.2
2010-09-17;175.8
2010-09-18;158.72
2010-09-30;1949.23
2010-10-22;668.68
2010-10-31;1786.68
2010-11-04;102.16
2010-11-30;780
2010-12-10;841.92
2010-12-17;158.6
2010-12-17;37.64
2010-12-24;56.24
2010-12-31;73.32
2010-04-10;50.81
2010-06-15;101.62
2010-08-01;152.43
2010-02-02;800
2010-04-06;800
2010-04-22;800
2010-05-15;2100
2010-01-10;96
2010-02-01;64
2010-03-01;32
2010-04-01;32
2010-06-08;96
2010-11-01;32
2010-12-01;32
2010-02-10;1153.59
2010-03-16;886.96
2010-04-08;145.56
2010-07-16;1015.38
2010-09-08;59.54
2010-01-05;250.18
2010-03-01;150
2010-03-03;290.08
2010-05-26;150
2010-09-02;150
2010-12-09;150
2010-03-17;3407.9
2010-03-29;74.2
2010-05-18;954
2010-12-11;68.9
2010-12-17;120
2010-04-26;118.03
2010-06-04;115.49
2010-05-18;500
2010-01-17;62.52
2010-02-15;72.25
2010-03-10;126.97
2010-04-07;110.14
2010-04-23;590.99
2010-05-07;376.84
2010-06-02;493.13
2010-06-09;223.65
2010-06-21;589.54
2010-07-07;224.41
2010-07-15;244.66
2010-07-26;666.24
2010-09-23;112.75
2010-11-01;568.06
2010-12-29;186.95
2010-01-07;48.09
2010-03-15;198.07
2010-04-07;85.8
2010-06-25;101.94
2010-08-13;30.58
2010-12-21;191.4
2010-06-22;67.08
2010-06-29;99.2
2010-07-06;53.29
2010-07-13;74.98
2010-09-07;54.12
2010-01-31;161.7
2010-02-28;1220.6
2010-03-31;923.45
2010-04-30;887.36
2010-05-31;887.36
2010-08-31;694.51
2010-09-30;694.51
2010-12-31;497.7
2010-12-23;583.85
2010-01-07;27.75
2010-01-08;174.12
2010-01-08;988.71
2010-01-15;300
2010-01-15;300
2010-01-15;4971
2010-02-09;104.95
2010-02-09;625.49
2010-02-15;300
2010-02-15;300
2010-02-15;4971
2010-02-22;110.98
2010-03-08;608.41
2010-03-15;300
2010-03-15;300
2010-03-15;4971
2010-03-23;552.54
2010-04-07;670.64
2010-04-08;148.32
2010-04-15;300
2010-04-15;4971
2010-04-22;510.47
2010-04-28;200
2010-05-15;300
2010-05-15;4971
2010-05-25;55.49
2010-05-25;443.88
2010-05-31;1140.43
2010-06-15;300
2010-06-15;4971
2010-07-15;300
2010-07-26;3700
2010-07-30;27.75
2010-08-02;2600
2010-08-02;3315
2010-08-15;300
2010-08-23;105.65
2010-09-15;300
2010-09-20;130.27
2010-10-15;300
2010-10-25;55.49
2010-11-15;300
2010-11-23;155.11
2010-12-15;300
2010-12-21;151.71
2010-12-22;767.83
2010-02-05;103.24
2010-03-30;30.88
2010-04-22;32.5
2010-05-10;27
2010-06-09;103.61
2010-01-31;126.64
2010-01-06;308
2010-01-13;308
2010-01-20;308
2010-01-27;308
2010-02-03;308
2010-02-10;308
2010-02-17;308
2010-02-24;308
2010-03-02;308
2010-04-29;199
2010-05-06;199
2010-05-13;160
2010-05-13;199
2010-05-20;335
2010-05-27;315
2010-06-03;335
2010-06-10;335
2010-06-17;335
2010-06-24;335
2010-07-01;335
2010-07-08;335
2010-07-15;335
2010-07-22;335
2010-08-12;308
2010-08-19;308
2010-08-26;308
2010-09-02;308
2010-09-09;308
2010-09-16;308
2010-09-23;308
2010-09-30;308
2010-10-07;308
2010-10-14;308
2010-10-22;308
2010-10-28;308
2010-11-04;308
2010-11-11;308
2010-11-18;308
2010-11-25;308
2010-12-02;308
2010-12-09;408
2010-12-16;308
2010-12-23;308
2010-12-30;308
2010-09-11;154.43
2010-09-23;109
2010-09-14;168
2010-02-02;22.9
2010-03-16;10.07
2010-06-23;27.52
2010-08-19;10.94
2010-09-17;6.14
2010-12-21;12.99
2010-01-04;520.47
2010-02-17;107
2010-03-01;1119.48
2010-06-24;139.82
2010-11-19;418.3
2010-01-12;500
2010-11-30;1904.65
2010-02-01;40
2010-10-19;40
2010-12-08;30
2010-02-14;525
2010-02-16;225
2010-06-06;225
2010-01-12;75.17
2010-01-25;76.17
2010-03-24;87.78
2010-09-28;125
2010-03-16;111.3
2010-09-28;2.5
2010-09-28;76.5
2010-12-06;1186.53
2010-01-12;207.51
2010-01-28;101.43
2010-02-25;5.3
2010-02-26;130.74
2010-03-01;26.84
2010-03-26;257.86
2010-04-27;106.08
2010-06-25;121.27
2010-07-27;196.53
2010-09-13;215.15
2010-09-24;196.53
2010-10-12;163.82
2010-11-25;106.08
2010-12-10;165
2010-09-27;174.44
2010-01-07;195
2010-01-08;195
2010-01-20;195
2010-01-22;195
2010-02-05;195
2010-02-08;195
2010-02-22;195
2010-02-26;195
2010-03-07;195
2010-03-10;195
2010-03-20;195
2010-04-03;195
2010-04-16;195
2010-04-23;195
2010-04-23;195
2010-05-05;195
2010-05-17;195
2010-06-03;195
2010-06-15;195
2010-06-25;195
2010-07-12;195
2010-07-28;195
2010-08-10;195
2010-08-19;195
2010-09-03;195
2010-09-17;195
2010-10-01;195
2010-10-15;195
2010-11-02;195
2010-11-15;195
2010-11-23;195
2010-12-09;195
2010-12-23;195
2010-12-24;195
2010-07-13;1.53
2010-12-09;3.38
2010-02-19;25.68
2010-09-28;188.91
2010-02-19;122.76
2010-01-05;62.65
2010-01-19;20.7
2010-04-13;23.85
2010-09-08;39
2010-01-05;44.65
2010-02-04;109.94
2010-02-16;375
2010-06-06;375
2010-01-11;430.1
2010-02-22;985.08
2010-02-22;12342.66
2010-05-07;1246.59
2010-11-15;39985.33
2010-12-08;4790.06
2010-12-08;4986.37
2010-12-18;45577.58
2010-12-22;12407.37
2010-09-09;59.4
2010-01-03;6025
2010-12-21;16150
2010-12-27;8925
2010-03-20;350
2010-04-08;350
2010-09-08;115
2010-02-17;6.36
2010-01-02;117
2010-02-03;117
2010-03-03;117
2010-04-02;117
2010-09-09;25
2010-01-04;300.6
2010-01-04;258.38
2010-03-15;117
2010-09-28;251.72
2010-10-26;125.86
2010-11-30;197.78
2010-11-30;197.78
2010-12-07;224.75
2010-12-14;125.86
2010-12-21;242.73
2010-12-21;233.8
2010-12-28;157.32
2010-01-11;10.4
2010-01-25;12.4
2010-02-08;10.65
2010-02-22;12.4
2010-03-06;10.65
2010-03-22;12.4
2010-04-05;10.4
2010-04-19;12.65
2010-05-03;10.4
2010-05-17;12.68
2010-05-31;10.4
2010-06-14;12.87
2010-06-28;10.4
2010-07-12;12.98
2010-07-26;10.4
2010-11-30;12.4
2010-12-14;10.4
2010-12-28;12.4
2010-10-05;110.28
2010-01-11;50
2010-01-29;35
2010-01-30;35
2010-02-18;35
2010-03-01;35
2010-03-19;35
2010-03-27;35
2010-04-27;35
2010-05-21;35
2010-05-26;32.53
2010-07-20;35
2010-08-17;35
2010-09-21;35
2010-10-19;35
2010-11-16;35
2010-12-15;35
2010-06-15;60
2010-12-14;400
2010-01-17;730.48
2010-01-19;169
2010-01-30;1981.36
2010-02-05;39
2010-02-23;51
2010-02-27;600
2010-02-27;1432.6
2010-03-02;1360
2010-03-26;3190.17
2010-06-13;334.61
2010-08-08;222.76
2010-08-08;223.51
2010-08-27;55.25
2010-09-10;222.76
2010-09-10;64
2010-09-12;55.25
2010-09-20;50
2010-10-10;222.76
2010-10-10;64
2010-11-28;483.44
2010-12-01;347.74
2010-02-28;82.24
2010-03-01;557.56
2010-03-01;77.4
2010-05-31;188.58
2010-06-14;82.24
2010-08-26;13.5
2010-10-24;11.9
2010-10-24;8.5
2010-10-31;252.5
2010-12-31;103.92
2010-12-31;82.24
2010-11-23;15
2010-01-28;435.93
2010-03-24;283.5
2010-02-28;130.72
2010-10-31;130.72
2010-12-27;58.5
2010-12-31;247.68
2010-01-27;74.95
2010-02-17;85
2010-04-27;87.9
2010-04-27;87.9
2010-10-25;6.98
2010-01-02;600
2010-01-02;900
2010-02-01;900
2010-03-01;600
2010-04-01;600
2010-05-01;600
2010-06-01;600
2010-07-01;600
2010-08-01;600
2010-09-01;600
2010-10-01;600
2010-11-01;600
2010-12-01;600
2010-12-23;808.65
2010-12-28;56.1
2010-01-12;50
2010-02-25;676.14
2010-03-15;244
2010-03-29;498
2010-04-26;418
2010-04-26;355.48
2010-04-30;297
2010-01-28;50
2010-02-08;50
2010-02-18;50
2010-12-16;50
2010-12-23;50
2010-01-07;85
2010-01-15;932.94
2010-01-21;55.11
2010-01-22;85
2010-01-31;215.54
2010-02-23;85
2010-03-17;184.11
2010-03-20;326.78
2010-03-22;85
2010-03-31;122.57
2010-04-10;1242.22
2010-04-21;85
2010-05-17;118.9
2010-06-07;167.62
2010-06-16;151.96
2010-08-06;314.13
2010-08-06;354.76
2010-09-16;491.12
2010-10-06;937.47
2010-11-24;1295.55
2010-12-03;545.36
2010-12-31;124.39
2010-06-28;483.2
2010-07-26;281.6
2010-11-19;135
2010-12-10;50
2010-12-16;50
2010-01-26;19.05
2010-05-14;1385
2010-01-22;50
2010-02-23;50
2010-04-19;85.21
2010-06-10;79.88
2010-06-23;41.86
2010-10-01;175
2010-11-15;175
2010-01-31;70.65
2010-01-31;32.76
2010-03-31;30.72
2010-04-30;395.62
2010-05-31;258.76
2010-06-30;312.92
2010-07-31;63.36
2010-10-31;32.76
2010-12-31;309.41
2010-01-03;140.54
2010-03-22;315.02
2010-04-04;25
2010-09-28;129.58
2010-10-26;175.81
2010-12-08;183.88
2010-02-19;40
2010-01-25;131.16
2010-02-28;1462
2010-03-11;1195
2010-04-26;1800
2010-01-12;50
2010-01-26;50
2010-01-29;50
2010-02-02;50
2010-02-01;55
2010-01-22;80
2010-01-12;106.06
2010-01-29;38.5
2010-07-30;31.25
2010-01-10;189.38
2010-01-10;189.69
2010-08-16;289.28
2010-02-23;40
2010-01-13;400
2010-04-22;600
2010-11-05;601.92
2010-01-08;97.63
2010-02-03;113.88
2010-02-11;240
2010-11-19;156.13
2010-01-15;50
2010-01-29;50
2010-12-29;4500
2010-01-13;290
2010-01-20;290
2010-02-16;290
2010-02-22;290
2010-03-12;290
2010-04-14;290
2010-05-17;290
2010-06-11;290
2010-07-20;290
2010-08-18;290
2010-09-16;290
2010-10-18;290
2010-11-19;290
2010-12-15;290
2010-12-20;290
2010-01-15;32
2010-01-15;334
2010-01-28;91.28
2010-02-25;15.76
2010-03-15;32
2010-03-15;330.6
2010-03-30;118.32
2010-04-28;174.48
2010-05-13;32
2010-05-13;300
2010-05-27;114.16
2010-06-29;126.64
2010-07-15;220.1
2010-09-16;32
2010-09-16;64
2010-10-06;72
2010-12-28;88.47
2010-03-22;101.93
2010-05-21;69
2010-10-25;90.03
2010-11-01;102.93
2010-02-22;850
2010-08-23;700
2010-11-04;30
2010-04-01;2020.48
2010-11-05;154.14
2010-11-05;154.14
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;154.14
2010-11-05;154.14
2010-11-05;154.14
2010-11-05;154.14
2010-11-05;154.14
2010-11-05;154.14
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-11-05;141.46
2010-09-09;5.07
2010-01-19;159.51
2010-01-19;173.45
2010-01-19;173.45
2010-01-19;159.51
2010-01-19;159.51
2010-01-19;159.51
2010-01-19;159.51
2010-02-09;83.41
2010-04-11;39.17
2010-04-12;36.33
2010-08-25;1822.74
2010-12-07;1151.74
2010-03-01;92.4
2010-06-11;103.5
2010-01-05;26.25
2010-01-19;26.25
2010-02-02;26.25
2010-03-01;26.25
2010-04-06;120.75
2010-05-19;68.25
2010-05-28;-77.18
2010-06-02;94.5
2010-06-30;78.75
2010-07-28;55.13
2010-09-30;78.75
2010-11-24;26.25
2010-12-01;26.25
2010-12-10;26.25
2010-01-22;240
2010-01-22;115
2010-01-22;90
2010-01-22;190
2010-01-22;120
2010-01-22;150
2010-01-22;600
2010-01-22;840
2010-01-22;360
2010-01-22;105
2010-01-22;210
2010-01-22;150
2010-01-22;30
2010-01-22;110
2010-01-25;156
2010-01-25;156
2010-01-26;465
2010-01-26;90
2010-01-26;90
2010-01-27;90
2010-01-27;90
2010-01-27;113
2010-01-28;90
2010-01-29;300
2010-02-15;1150
2010-02-15;345
2010-03-12;650
2010-11-17;579.14
2010-01-13;517.2
2010-01-14;517.2
2010-02-11;517.2
2010-02-16;581.85
2010-02-16;161.63
2010-03-10;775.8
2010-03-11;517.2
2010-04-08;517.2
2010-05-06;517.2
2010-06-03;517.2
2010-07-09;517.2
2010-07-29;517.2
2010-08-24;269.38
2010-08-26;517.2
2010-09-23;517.2
2010-10-21;517.2
2010-11-21;517.2
2010-12-16;517.2
2010-12-17;517.2
2010-01-26;49.79
2010-02-11;108.57
2010-03-19;137.08
2010-04-05;118.51
2010-05-10;121.71
2010-05-24;23.09
2010-06-07;161.53
2010-07-22;123.39
2010-08-06;80.6
2010-09-07;101.99
2010-03-29;2.48
2010-03-29;6.2
2010-09-18;300
2010-09-16;60
2010-01-06;117
2010-01-06;109
2010-01-12;77
2010-01-13;110
2010-01-19;99
2010-01-20;79
2010-01-27;92
2010-02-03;126
2010-02-10;134
2010-02-17;101
2010-02-24;85
2010-03-10;108
2010-03-10;130
2010-03-17;107
2010-03-25;83
2010-03-31;83
2010-04-07;77
2010-04-15;103
2010-04-21;112
2010-04-28;82
2010-05-06;97
2010-05-12;109
2010-05-19;96
2010-05-26;83
2010-06-02;82
2010-06-09;82
2010-06-23;105
2010-06-30;96
2010-07-08;80
2010-07-14;86
2010-07-22;89
2010-08-04;100
2010-08-12;100
2010-08-24;99
2010-08-25;102
2010-09-02;92
2010-09-08;65
2010-09-15;83
2010-09-22;72
2010-09-29;70
2010-10-06;79
2010-10-13;96
2010-10-20;76
2010-10-27;64
2010-11-03;77
2010-11-10;66
2010-11-17;67
2010-12-01;79
2010-12-02;144
2010-12-08;66
2010-12-09;79
2010-12-15;66
2010-12-16;85
2010-12-22;88
2010-12-23;84
2010-12-30;63
2010-01-14;33.95
2010-03-11;53.24
2010-04-07;53.19
2010-04-16;27.28
2010-06-11;2.82
2010-12-11;1.26
2010-01-14;565.3
2010-04-30;261.29
2010-05-04;292.5
2010-05-07;82.93
2010-01-07;28.83
2010-01-08;139.54
2010-02-05;33.68
2010-04-08;66
2010-05-11;66
2010-06-28;66
2010-02-01;53.55
2010-03-01;53.55
2010-11-30;45
2010-07-14;0
2010-11-01;15.85
2010-10-15;107
2010-10-25;31.75
2010-01-13;50
2010-12-05;50
2010-12-08;50
2010-01-08;50
2010-12-09;330
2010-02-22;50
2010-02-23;76.5
2010-03-03;92.37
2010-05-18;142.75
2010-07-02;100.13
2010-12-21;75.55
2010-01-31;632.49
2010-01-22;42.3
2010-02-11;56.69
2010-02-12;145.47
2010-04-06;109.99
2010-10-15;58.02
2010-11-20;51.45
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-11-03;182.62
2010-09-28;378
2010-12-06;504.53
2010-03-29;1520
2010-02-26;82
2010-03-31;88
2010-04-30;90
2010-05-28;82
2010-06-30;94
2010-08-02;90
2010-08-31;84
2010-09-30;94
2010-10-29;94
2010-11-30;98
2010-12-30;80
2010-12-31;92
2010-01-02;30
2010-01-02;30
2010-02-01;30
2010-02-01;30
2010-03-01;30
2010-03-01;30
2010-04-01;30
2010-05-01;30
2010-06-30;30
2010-07-01;30
2010-08-09;30
2010-08-25;50
2010-08-31;50
2010-09-01;30
2010-09-01;30
2010-10-01;30
2010-10-01;30
2010-11-01;30
2010-12-01;30
2010-12-29;123
2010-02-15;400
2010-04-01;100
2010-12-26;400
2010-01-31;236.74
2010-05-31;227.37
2010-08-18;856.01
2010-08-31;227.37
2010-09-16;215
2010-10-18;200
2010-10-18;200
2010-10-31;200
2010-10-31;200
2010-11-18;175
2010-12-01;215
2010-01-03;74.21
2010-01-19;150.46
2010-01-20;129.96
2010-02-19;339.72
2010-03-26;149
2010-09-08;200.48
2010-12-09;860.16
2010-02-17;164.76
2010-12-08;398.84
2010-02-19;50
2010-01-06;50
2010-01-15;416.27
2010-01-19;328.12
2010-01-19;404.2
2010-01-19;34.03
2010-02-15;302.78
2010-02-16;243.81
2010-02-16;586.1
2010-02-16;330.22
2010-02-16;193.73
2010-03-16;530.18
2010-03-16;222.4
2010-03-16;502.57
2010-04-16;390.31
2010-04-16;294.05
2010-07-15;432.75
2010-08-17;292.67
2010-08-27;639.52
2010-12-10;529.31
2010-12-10;878.38
2010-12-15;878.38
2010-12-16;2047.12
2010-12-16;382.37
2010-01-30;825
2010-05-06;185
2010-02-12;50
2010-01-08;50
2010-01-08;50
2010-01-12;50
2010-10-10;351
2010-01-15;50
2010-09-20;50
2010-09-29;50
2010-12-31;1000
2010-12-21;50
2010-01-02;28.69
2010-12-07;34.32
2010-03-01;12
2010-08-26;465
2010-01-27;75
2010-04-02;86.25
2010-06-11;120
2010-01-08;1025
2010-01-08;650
2010-01-15;1539
